date,ags,age_group,stage,new
2021-03-04,01001,18-59,1,78
2021-03-04,01001,18-59,2,34
2021-03-04,01001,60+,1,186
2021-03-04,01001,60+,2,11
2021-03-04,01002,18-59,1,174
2021-03-04,01002,18-59,2,81
2021-03-04,01002,60+,1,259
2021-03-04,01002,60+,2,40
2021-03-04,01003,18-59,1,140
2021-03-04,01003,18-59,2,110
2021-03-04,01003,60+,1,282
2021-03-04,01003,60+,2,57
2021-03-04,01004,12-17,1,5
2021-03-04,01004,18-59,1,70
2021-03-04,01004,18-59,2,64
2021-03-04,01004,60+,1,220
2021-03-04,01004,60+,2,105
2021-03-04,01051,18-59,1,151
2021-03-04,01051,18-59,2,28
2021-03-04,01051,60+,1,211
2021-03-04,01053,18-59,1,185
2021-03-04,01053,18-59,2,82
2021-03-04,01053,60+,1,207
2021-03-04,01053,60+,2,66
2021-03-04,01054,18-59,1,186
2021-03-04,01054,18-59,2,44
2021-03-04,01054,60+,1,211
2021-03-04,01054,60+,2,42
2021-03-04,01055,12-17,1,7
2021-03-04,01055,18-59,1,255
2021-03-04,01055,18-59,2,11
2021-03-04,01055,60+,1,241
2021-03-04,01056,18-59,1,204
2021-03-04,01056,18-59,2,52
2021-03-04,01056,60+,1,359
2021-03-04,01056,60+,2,67
2021-03-04,01057,18-59,1,112
2021-03-04,01057,18-59,2,32
2021-03-04,01057,60+,1,208
2021-03-04,01057,60+,2,68
2021-03-04,01058,18-59,1,200
2021-03-04,01058,18-59,2,83
2021-03-04,01058,60+,1,235
2021-03-04,01058,60+,2,41
2021-03-04,01059,18-59,1,229
2021-03-04,01059,18-59,2,10
2021-03-04,01059,60+,1,207
2021-03-04,01059,60+,2,10
2021-03-04,01060,18-59,1,234
2021-03-04,01060,18-59,2,30
2021-03-04,01060,60+,1,210
2021-03-04,01060,60+,2,215
2021-03-04,01061,18-59,1,62
2021-03-04,01061,18-59,2,34
2021-03-04,01061,60+,1,167
2021-03-04,01061,60+,2,22
2021-03-04,01062,18-59,1,179
2021-03-04,01062,18-59,2,30
2021-03-04,01062,60+,1,359
2021-03-04,01062,60+,2,41
2021-03-04,02000,18-59,1,1736
2021-03-04,02000,18-59,2,489
2021-03-04,02000,60+,1,1776
2021-03-04,02000,60+,2,957
2021-03-04,03101,18-59,1,137
2021-03-04,03101,18-59,2,5
2021-03-04,03101,60+,1,388
2021-03-04,03101,60+,2,159
2021-03-04,03102,18-59,1,82
2021-03-04,03102,18-59,2,6
2021-03-04,03102,60+,1,165
2021-03-04,03102,60+,2,6
2021-03-04,03103,12-17,1,6
2021-03-04,03103,18-59,1,504
2021-03-04,03103,60+,1,279
2021-03-04,03151,18-59,1,7
2021-03-04,03151,60+,1,410
2021-03-04,03153,18-59,2,8
2021-03-04,03153,60+,1,552
2021-03-04,03153,60+,2,10
2021-03-04,03154,18-59,1,86
2021-03-04,03154,18-59,2,6
2021-03-04,03154,60+,1,278
2021-03-04,03154,60+,2,74
2021-03-04,03155,12-17,1,5
2021-03-04,03155,18-59,1,80
2021-03-04,03155,18-59,2,27
2021-03-04,03155,60+,1,235
2021-03-04,03155,60+,2,70
2021-03-04,03157,18-59,1,103
2021-03-04,03157,18-59,2,66
2021-03-04,03157,60+,1,226
2021-03-04,03157,60+,2,77
2021-03-04,03158,12-17,1,5
2021-03-04,03158,18-59,1,115
2021-03-04,03158,18-59,2,54
2021-03-04,03158,60+,1,390
2021-03-04,03158,60+,2,71
2021-03-04,03159,12-17,1,5
2021-03-04,03159,18-59,1,372
2021-03-04,03159,60+,1,778
2021-03-04,03159,60+,2,95
2021-03-04,03241,18-59,1,808
2021-03-04,03241,18-59,2,230
2021-03-04,03241,60+,1,1548
2021-03-04,03241,60+,2,353
2021-03-04,03251,18-59,1,82
2021-03-04,03251,18-59,2,16
2021-03-04,03251,60+,1,450
2021-03-04,03251,60+,2,92
2021-03-04,03252,18-59,1,151
2021-03-04,03252,18-59,2,141
2021-03-04,03252,60+,1,164
2021-03-04,03252,60+,2,194
2021-03-04,03254,18-59,1,31
2021-03-04,03254,18-59,2,23
2021-03-04,03254,60+,1,1067
2021-03-04,03254,60+,2,68
2021-03-04,03255,60+,1,305
2021-03-04,03256,60+,1,306
2021-03-04,03257,12-17,1,5
2021-03-04,03257,18-59,1,441
2021-03-04,03257,60+,1,420
2021-03-04,03351,18-59,1,88
2021-03-04,03351,60+,1,386
2021-03-04,03352,12-17,2,5
2021-03-04,03352,18-59,1,121
2021-03-04,03352,18-59,2,79
2021-03-04,03352,60+,1,288
2021-03-04,03352,60+,2,116
2021-03-04,03353,18-59,1,240
2021-03-04,03353,60+,1,699
2021-03-04,03353,60+,2,217
2021-03-04,03355,18-59,1,195
2021-03-04,03355,18-59,2,11
2021-03-04,03355,60+,1,280
2021-03-04,03356,18-59,1,46
2021-03-04,03356,18-59,2,39
2021-03-04,03356,60+,1,180
2021-03-04,03356,60+,2,92
2021-03-04,03357,18-59,1,106
2021-03-04,03357,18-59,2,14
2021-03-04,03357,60+,1,286
2021-03-04,03357,60+,2,136
2021-03-04,03358,18-59,2,36
2021-03-04,03358,60+,1,220
2021-03-04,03358,60+,2,90
2021-03-04,03359,18-59,2,106
2021-03-04,03359,60+,1,351
2021-03-04,03359,60+,2,57
2021-03-04,03360,18-59,1,26
2021-03-04,03360,18-59,2,94
2021-03-04,03360,60+,1,109
2021-03-04,03360,60+,2,174
2021-03-04,03361,18-59,1,90
2021-03-04,03361,18-59,2,5
2021-03-04,03361,60+,1,280
2021-03-04,03361,60+,2,53
2021-03-04,03401,18-59,1,61
2021-03-04,03401,60+,1,119
2021-03-04,03401,60+,2,76
2021-03-04,03402,18-59,1,83
2021-03-04,03402,60+,1,22
2021-03-04,03403,18-59,1,290
2021-03-04,03403,60+,1,299
2021-03-04,03404,18-59,1,281
2021-03-04,03404,60+,1,380
2021-03-04,03404,60+,2,5
2021-03-04,03405,18-59,1,176
2021-03-04,03405,18-59,2,36
2021-03-04,03405,60+,1,186
2021-03-04,03405,60+,2,151
2021-03-04,03451,18-59,1,76
2021-03-04,03451,60+,1,467
2021-03-04,03451,60+,2,48
2021-03-04,03452,18-59,1,55
2021-03-04,03452,18-59,2,68
2021-03-04,03452,60+,1,290
2021-03-04,03452,60+,2,291
2021-03-04,03453,18-59,2,9
2021-03-04,03453,60+,1,400
2021-03-04,03453,60+,2,296
2021-03-04,03454,18-59,1,110
2021-03-04,03454,18-59,2,217
2021-03-04,03454,60+,1,518
2021-03-04,03454,60+,2,379
2021-03-04,03455,18-59,1,92
2021-03-04,03455,18-59,2,10
2021-03-04,03455,60+,1,170
2021-03-04,03456,18-59,1,220
2021-03-04,03456,18-59,2,5
2021-03-04,03456,60+,1,258
2021-03-04,03456,60+,2,80
2021-03-04,03457,18-59,1,114
2021-03-04,03457,18-59,2,5
2021-03-04,03457,60+,1,245
2021-03-04,03458,18-59,1,196
2021-03-04,03458,18-59,2,8
2021-03-04,03458,60+,1,109
2021-03-04,03458,60+,2,139
2021-03-04,03459,18-59,1,398
2021-03-04,03459,18-59,2,7
2021-03-04,03459,60+,1,826
2021-03-04,03459,60+,2,139
2021-03-04,03460,12-17,1,12
2021-03-04,03460,18-59,1,252
2021-03-04,03460,18-59,2,259
2021-03-04,03460,60+,1,440
2021-03-04,03460,60+,2,96
2021-03-04,03461,18-59,1,75
2021-03-04,03461,60+,1,160
2021-03-04,03462,18-59,1,52
2021-03-04,03462,60+,1,245
2021-03-04,03462,60+,2,220
2021-03-04,04011,18-59,1,828
2021-03-04,04011,18-59,2,52
2021-03-04,04011,60+,1,613
2021-03-04,04011,60+,2,201
2021-03-04,04012,18-59,1,228
2021-03-04,04012,18-59,2,10
2021-03-04,04012,60+,1,171
2021-03-04,04012,60+,2,34
2021-03-04,05111,12-17,1,7
2021-03-04,05111,18-59,1,138
2021-03-04,05111,18-59,2,359
2021-03-04,05111,60+,1,44
2021-03-04,05111,60+,2,44
2021-03-04,05112,18-59,1,555
2021-03-04,05112,18-59,2,134
2021-03-04,05112,60+,1,466
2021-03-04,05112,60+,2,327
2021-03-04,05113,12-17,1,7
2021-03-04,05113,18-59,1,437
2021-03-04,05113,18-59,2,437
2021-03-04,05113,60+,1,538
2021-03-04,05113,60+,2,377
2021-03-04,05114,12-17,1,5
2021-03-04,05114,18-59,1,816
2021-03-04,05114,18-59,2,7
2021-03-04,05114,60+,1,90
2021-03-04,05116,18-59,1,412
2021-03-04,05116,18-59,2,134
2021-03-04,05116,60+,1,219
2021-03-04,05116,60+,2,183
2021-03-04,05117,18-59,1,99
2021-03-04,05117,18-59,2,19
2021-03-04,05117,60+,1,181
2021-03-04,05117,60+,2,129
2021-03-04,05119,18-59,1,147
2021-03-04,05119,60+,1,263
2021-03-04,05120,18-59,1,437
2021-03-04,05120,60+,1,50
2021-03-04,05122,18-59,1,52
2021-03-04,05122,60+,1,147
2021-03-04,05124,18-59,1,326
2021-03-04,05124,60+,1,362
2021-03-04,05154,18-59,1,392
2021-03-04,05154,18-59,2,208
2021-03-04,05154,60+,1,69
2021-03-04,05154,60+,2,95
2021-03-04,05158,18-59,1,340
2021-03-04,05158,18-59,2,68
2021-03-04,05158,60+,1,439
2021-03-04,05158,60+,2,349
2021-03-04,05162,18-59,1,1606
2021-03-04,05162,18-59,2,16
2021-03-04,05162,60+,1,215
2021-03-04,05166,18-59,1,125
2021-03-04,05166,60+,1,21
2021-03-04,05170,12-17,2,5
2021-03-04,05170,18-59,1,370
2021-03-04,05170,18-59,2,312
2021-03-04,05170,60+,1,39
2021-03-04,05170,60+,2,153
2021-03-04,05314,18-59,1,492
2021-03-04,05314,18-59,2,515
2021-03-04,05314,60+,1,350
2021-03-04,05314,60+,2,261
2021-03-04,05315,12-17,1,5
2021-03-04,05315,18-59,1,1075
2021-03-04,05315,18-59,2,930
2021-03-04,05315,60+,1,845
2021-03-04,05315,60+,2,904
2021-03-04,05316,18-59,1,86
2021-03-04,05316,60+,1,13
2021-03-04,05334,18-59,1,1046
2021-03-04,05334,18-59,2,434
2021-03-04,05334,60+,1,561
2021-03-04,05334,60+,2,406
2021-03-04,05358,18-59,1,53
2021-03-04,05358,60+,1,5
2021-03-04,05362,12-17,1,8
2021-03-04,05362,18-59,1,916
2021-03-04,05362,18-59,2,38
2021-03-04,05362,60+,1,493
2021-03-04,05362,60+,2,292
2021-03-04,05366,18-59,1,286
2021-03-04,05366,18-59,2,9
2021-03-04,05366,60+,1,172
2021-03-04,05366,60+,2,114
2021-03-04,05370,18-59,1,163
2021-03-04,05370,18-59,2,89
2021-03-04,05370,60+,1,226
2021-03-04,05370,60+,2,177
2021-03-04,05374,18-59,1,274
2021-03-04,05374,60+,1,218
2021-03-04,05374,60+,2,176
2021-03-04,05378,18-59,1,290
2021-03-04,05378,18-59,2,10
2021-03-04,05378,60+,1,247
2021-03-04,05378,60+,2,178
2021-03-04,05382,18-59,1,465
2021-03-04,05382,18-59,2,132
2021-03-04,05382,60+,1,139
2021-03-04,05382,60+,2,55
2021-03-04,05512,18-59,1,55
2021-03-04,05512,18-59,2,77
2021-03-04,05512,60+,1,45
2021-03-04,05512,60+,2,9
2021-03-04,05513,18-59,1,72
2021-03-04,05513,18-59,2,5
2021-03-04,05513,60+,1,214
2021-03-04,05513,60+,2,128
2021-03-04,05515,18-59,1,672
2021-03-04,05515,18-59,2,624
2021-03-04,05515,60+,1,373
2021-03-04,05515,60+,2,216
2021-03-04,05554,12-17,1,5
2021-03-04,05554,18-59,1,414
2021-03-04,05554,18-59,2,34
2021-03-04,05554,60+,1,414
2021-03-04,05554,60+,2,123
2021-03-04,05558,18-59,1,55
2021-03-04,05558,18-59,2,7
2021-03-04,05558,60+,1,372
2021-03-04,05558,60+,2,27
2021-03-04,05562,18-59,1,1336
2021-03-04,05562,18-59,2,15
2021-03-04,05562,60+,1,189
2021-03-04,05562,60+,2,62
2021-03-04,05566,12-17,2,6
2021-03-04,05566,18-59,1,381
2021-03-04,05566,18-59,2,92
2021-03-04,05566,60+,1,516
2021-03-04,05566,60+,2,62
2021-03-04,05570,18-59,1,368
2021-03-04,05570,60+,1,35
2021-03-04,05711,18-59,1,206
2021-03-04,05711,18-59,2,557
2021-03-04,05711,60+,1,543
2021-03-04,05711,60+,2,153
2021-03-04,05754,18-59,1,180
2021-03-04,05754,18-59,2,7
2021-03-04,05754,60+,1,502
2021-03-04,05754,60+,2,10
2021-03-04,05758,18-59,1,64
2021-03-04,05758,18-59,2,137
2021-03-04,05758,60+,1,384
2021-03-04,05758,60+,2,36
2021-03-04,05762,18-59,1,250
2021-03-04,05762,60+,1,238
2021-03-04,05762,60+,2,12
2021-03-04,05766,18-59,1,83
2021-03-04,05766,18-59,2,8
2021-03-04,05766,60+,1,511
2021-03-04,05766,60+,2,81
2021-03-04,05770,12-17,1,6
2021-03-04,05770,18-59,1,356
2021-03-04,05770,18-59,2,222
2021-03-04,05770,60+,1,144
2021-03-04,05770,60+,2,255
2021-03-04,05774,12-17,1,5
2021-03-04,05774,18-59,1,367
2021-03-04,05774,18-59,2,35
2021-03-04,05774,60+,1,165
2021-03-04,05774,60+,2,5
2021-03-04,05911,12-17,2,5
2021-03-04,05911,18-59,1,463
2021-03-04,05911,18-59,2,208
2021-03-04,05911,60+,1,334
2021-03-04,05911,60+,2,118
2021-03-04,05913,12-17,1,6
2021-03-04,05913,18-59,1,2027
2021-03-04,05913,18-59,2,7
2021-03-04,05913,60+,1,215
2021-03-04,05913,60+,2,63
2021-03-04,05914,18-59,1,234
2021-03-04,05914,60+,1,259
2021-03-04,05914,60+,2,100
2021-03-04,05915,18-59,1,193
2021-03-04,05915,60+,1,216
2021-03-04,05915,60+,2,29
2021-03-04,05916,18-59,1,449
2021-03-04,05916,18-59,2,35
2021-03-04,05916,60+,1,47
2021-03-04,05916,60+,2,20
2021-03-04,05954,18-59,1,321
2021-03-04,05954,18-59,2,12
2021-03-04,05954,60+,1,373
2021-03-04,05954,60+,2,129
2021-03-04,05958,18-59,1,423
2021-03-04,05958,18-59,2,26
2021-03-04,05958,60+,1,258
2021-03-04,05958,60+,2,198
2021-03-04,05962,18-59,1,371
2021-03-04,05962,18-59,2,92
2021-03-04,05962,60+,1,526
2021-03-04,05962,60+,2,37
2021-03-04,05966,18-59,1,100
2021-03-04,05966,18-59,2,48
2021-03-04,05966,60+,1,125
2021-03-04,05966,60+,2,19
2021-03-04,05970,18-59,1,543
2021-03-04,05970,60+,1,157
2021-03-04,05970,60+,2,20
2021-03-04,05974,18-59,1,446
2021-03-04,05974,18-59,2,72
2021-03-04,05974,60+,1,471
2021-03-04,05974,60+,2,33
2021-03-04,05978,12-17,1,7
2021-03-04,05978,18-59,1,350
2021-03-04,05978,18-59,2,38
2021-03-04,05978,60+,1,575
2021-03-04,05978,60+,2,118
2021-03-04,06411,18-59,1,204
2021-03-04,06411,18-59,2,48
2021-03-04,06411,60+,1,341
2021-03-04,06411,60+,2,445
2021-03-04,06412,18-59,1,593
2021-03-04,06412,18-59,2,172
2021-03-04,06412,60+,1,525
2021-03-04,06412,60+,2,1045
2021-03-04,06413,18-59,1,82
2021-03-04,06413,18-59,2,10
2021-03-04,06413,60+,1,99
2021-03-04,06413,60+,2,35
2021-03-04,06414,18-59,1,138
2021-03-04,06414,18-59,2,49
2021-03-04,06414,60+,1,304
2021-03-04,06414,60+,2,254
2021-03-04,06431,18-59,1,179
2021-03-04,06431,18-59,2,25
2021-03-04,06431,60+,1,388
2021-03-04,06431,60+,2,133
2021-03-04,06433,12-17,1,5
2021-03-04,06433,18-59,1,170
2021-03-04,06433,18-59,2,18
2021-03-04,06433,60+,1,341
2021-03-04,06433,60+,2,135
2021-03-04,06434,18-59,1,88
2021-03-04,06434,60+,1,285
2021-03-04,06434,60+,2,267
2021-03-04,06435,12-17,1,6
2021-03-04,06435,18-59,1,267
2021-03-04,06435,18-59,2,20
2021-03-04,06435,60+,1,443
2021-03-04,06435,60+,2,173
2021-03-04,06436,18-59,1,42
2021-03-04,06436,18-59,2,11
2021-03-04,06436,60+,1,403
2021-03-04,06436,60+,2,128
2021-03-04,06437,18-59,1,11
2021-03-04,06437,60+,1,105
2021-03-04,06437,60+,2,72
2021-03-04,06438,18-59,1,147
2021-03-04,06438,18-59,2,12
2021-03-04,06438,60+,1,361
2021-03-04,06438,60+,2,153
2021-03-04,06439,18-59,1,125
2021-03-04,06439,18-59,2,76
2021-03-04,06439,60+,1,161
2021-03-04,06439,60+,2,84
2021-03-04,06440,18-59,1,216
2021-03-04,06440,18-59,2,14
2021-03-04,06440,60+,1,233
2021-03-04,06440,60+,2,124
2021-03-04,06531,18-59,1,365
2021-03-04,06531,18-59,2,22
2021-03-04,06531,60+,1,303
2021-03-04,06531,60+,2,486
2021-03-04,06532,18-59,1,68
2021-03-04,06532,18-59,2,44
2021-03-04,06532,60+,1,315
2021-03-04,06532,60+,2,119
2021-03-04,06533,18-59,1,83
2021-03-04,06533,18-59,2,61
2021-03-04,06533,60+,1,243
2021-03-04,06533,60+,2,125
2021-03-04,06534,12-17,1,7
2021-03-04,06534,18-59,1,390
2021-03-04,06534,18-59,2,39
2021-03-04,06534,60+,1,288
2021-03-04,06534,60+,2,146
2021-03-04,06535,18-59,1,22
2021-03-04,06535,18-59,2,20
2021-03-04,06535,60+,1,157
2021-03-04,06535,60+,2,44
2021-03-04,06611,18-59,1,745
2021-03-04,06611,18-59,2,52
2021-03-04,06611,60+,1,272
2021-03-04,06611,60+,2,241
2021-03-04,06631,12-17,1,5
2021-03-04,06631,18-59,1,178
2021-03-04,06631,18-59,2,145
2021-03-04,06631,60+,1,329
2021-03-04,06631,60+,2,277
2021-03-04,06632,18-59,1,227
2021-03-04,06632,60+,1,209
2021-03-04,06632,60+,2,48
2021-03-04,06633,18-59,1,218
2021-03-04,06633,18-59,2,87
2021-03-04,06633,60+,1,408
2021-03-04,06633,60+,2,163
2021-03-04,06634,18-59,1,325
2021-03-04,06634,18-59,2,25
2021-03-04,06634,60+,1,235
2021-03-04,06634,60+,2,88
2021-03-04,06635,18-59,1,314
2021-03-04,06635,18-59,2,8
2021-03-04,06635,60+,1,452
2021-03-04,06635,60+,2,192
2021-03-04,06636,18-59,1,305
2021-03-04,06636,18-59,2,12
2021-03-04,06636,60+,1,220
2021-03-04,06636,60+,2,68
2021-03-04,07111,18-59,1,301
2021-03-04,07111,60+,1,41
2021-03-04,07131,18-59,1,206
2021-03-04,07131,60+,1,155
2021-03-04,07132,18-59,1,208
2021-03-04,07132,60+,1,26
2021-03-04,07133,18-59,1,231
2021-03-04,07133,18-59,2,5
2021-03-04,07133,60+,1,192
2021-03-04,07134,18-59,1,175
2021-03-04,07134,60+,1,16
2021-03-04,07135,18-59,1,262
2021-03-04,07135,60+,1,24
2021-03-04,07137,18-59,1,200
2021-03-04,07137,18-59,2,5
2021-03-04,07137,60+,1,17
2021-03-04,07138,18-59,1,238
2021-03-04,07138,60+,1,34
2021-03-04,07140,18-59,1,108
2021-03-04,07140,60+,1,95
2021-03-04,07141,18-59,1,570
2021-03-04,07141,60+,1,72
2021-03-04,07143,18-59,1,23
2021-03-04,07143,60+,1,279
2021-03-04,07143,60+,2,6
2021-03-04,07211,18-59,1,394
2021-03-04,07211,18-59,2,8
2021-03-04,07211,60+,1,196
2021-03-04,07231,18-59,1,195
2021-03-04,07231,60+,1,30
2021-03-04,07233,18-59,1,98
2021-03-04,07233,60+,1,85
2021-03-04,07233,60+,2,12
2021-03-04,07311,60+,1,58
2021-03-04,07312,18-59,1,349
2021-03-04,07312,18-59,2,5
2021-03-04,07312,60+,1,243
2021-03-04,07313,18-59,1,231
2021-03-04,07313,60+,1,198
2021-03-04,07314,18-59,1,287
2021-03-04,07314,60+,1,51
2021-03-04,07315,12-17,1,5
2021-03-04,07315,18-59,1,2352
2021-03-04,07315,18-59,2,194
2021-03-04,07315,60+,1,397
2021-03-04,07315,60+,2,242
2021-03-04,07316,18-59,1,238
2021-03-04,07316,18-59,2,5
2021-03-04,07316,60+,1,23
2021-03-04,07317,18-59,1,172
2021-03-04,07317,60+,1,19
2021-03-04,07318,18-59,1,111
2021-03-04,07318,60+,1,19
2021-03-04,07319,18-59,1,222
2021-03-04,07319,60+,1,20
2021-03-04,07320,18-59,1,75
2021-03-04,07320,60+,1,16
2021-03-04,07331,18-59,1,328
2021-03-04,07331,60+,1,52
2021-03-04,07332,18-59,1,153
2021-03-04,07332,60+,1,21
2021-03-04,07333,18-59,1,156
2021-03-04,07333,60+,1,31
2021-03-04,07334,18-59,1,254
2021-03-04,07334,60+,1,29
2021-03-04,07336,18-59,1,11
2021-03-04,07336,60+,1,145
2021-03-04,07338,18-59,1,177
2021-03-04,07338,60+,1,176
2021-03-04,07338,60+,2,5
2021-03-04,07339,18-59,1,422
2021-03-04,07339,60+,1,90
2021-03-04,08111,12-17,1,5
2021-03-04,08111,18-59,1,1841
2021-03-04,08111,18-59,2,393
2021-03-04,08111,60+,1,1767
2021-03-04,08111,60+,2,1143
2021-03-04,08115,18-59,1,294
2021-03-04,08115,18-59,2,26
2021-03-04,08115,60+,1,47
2021-03-04,08115,60+,2,15
2021-03-04,08116,18-59,1,362
2021-03-04,08116,18-59,2,42
2021-03-04,08116,60+,1,174
2021-03-04,08116,60+,2,71
2021-03-04,08117,18-59,1,261
2021-03-04,08117,60+,1,48
2021-03-04,08118,12-17,1,5
2021-03-04,08118,18-59,1,515
2021-03-04,08118,18-59,2,50
2021-03-04,08118,60+,1,245
2021-03-04,08118,60+,2,113
2021-03-04,08119,18-59,1,362
2021-03-04,08119,60+,1,101
2021-03-04,08119,60+,2,33
2021-03-04,08121,18-59,1,560
2021-03-04,08121,60+,1,61
2021-03-04,08125,18-59,1,16
2021-03-04,08125,18-59,2,72
2021-03-04,08125,60+,1,298
2021-03-04,08125,60+,2,71
2021-03-04,08127,18-59,1,53
2021-03-04,08127,18-59,2,37
2021-03-04,08127,60+,1,424
2021-03-04,08127,60+,2,156
2021-03-04,08128,18-59,1,75
2021-03-04,08128,18-59,2,38
2021-03-04,08128,60+,1,58
2021-03-04,08128,60+,2,34
2021-03-04,08135,18-59,1,158
2021-03-04,08135,18-59,2,5
2021-03-04,08135,60+,1,127
2021-03-04,08135,60+,2,25
2021-03-04,08136,18-59,1,293
2021-03-04,08136,18-59,2,40
2021-03-04,08136,60+,1,84
2021-03-04,08136,60+,2,48
2021-03-04,08211,18-59,1,593
2021-03-04,08211,60+,1,100
2021-03-04,08215,18-59,1,936
2021-03-04,08215,18-59,2,139
2021-03-04,08215,60+,1,888
2021-03-04,08215,60+,2,759
2021-03-04,08221,18-59,1,582
2021-03-04,08221,18-59,2,108
2021-03-04,08221,60+,1,632
2021-03-04,08221,60+,2,197
2021-03-04,08222,18-59,1,167
2021-03-04,08222,18-59,2,70
2021-03-04,08222,60+,1,470
2021-03-04,08222,60+,2,106
2021-03-04,08225,18-59,1,15
2021-03-04,08225,18-59,2,32
2021-03-04,08225,60+,1,99
2021-03-04,08225,60+,2,121
2021-03-04,08226,18-59,1,385
2021-03-04,08226,18-59,2,11
2021-03-04,08226,60+,1,321
2021-03-04,08226,60+,2,99
2021-03-04,08231,18-59,1,101
2021-03-04,08231,18-59,2,32
2021-03-04,08231,60+,1,138
2021-03-04,08235,12-17,1,5
2021-03-04,08235,18-59,1,252
2021-03-04,08235,18-59,2,37
2021-03-04,08235,60+,1,212
2021-03-04,08235,60+,2,126
2021-03-04,08236,18-59,1,197
2021-03-04,08236,18-59,2,16
2021-03-04,08236,60+,1,158
2021-03-04,08236,60+,2,37
2021-03-04,08237,18-59,1,282
2021-03-04,08237,18-59,2,42
2021-03-04,08237,60+,1,63
2021-03-04,08237,60+,2,13
2021-03-04,08311,12-17,1,8
2021-03-04,08311,18-59,1,364
2021-03-04,08311,18-59,2,130
2021-03-04,08311,60+,1,1341
2021-03-04,08311,60+,2,259
