date,ags,age_group,stage,new
2021-01-26,01001,18-59,1,13
2021-01-26,01001,18-59,2,18
2021-01-26,01001,60+,1,8
2021-01-26,01001,60+,2,83
2021-01-26,01002,18-59,1,73
2021-01-26,01002,18-59,2,22
2021-01-26,01002,60+,1,97
2021-01-26,01002,60+,2,57
2021-01-26,01003,18-59,1,53
2021-01-26,01003,18-59,2,36
2021-01-26,01003,60+,1,111
2021-01-26,01003,60+,2,84
2021-01-26,01004,18-59,2,5
2021-01-26,01004,60+,2,57
2021-01-26,01051,18-59,1,70
2021-01-26,01051,18-59,2,53
2021-01-26,01051,60+,1,64
2021-01-26,01051,60+,2,104
2021-01-26,01053,18-59,1,35
2021-01-26,01053,18-59,2,15
2021-01-26,01053,60+,1,78
2021-01-26,01053,60+,2,49
2021-01-26,01054,18-59,1,15
2021-01-26,01054,18-59,2,31
2021-01-26,01054,60+,1,9
2021-01-26,01054,60+,2,83
2021-01-26,01055,18-59,1,64
2021-01-26,01055,18-59,2,19
2021-01-26,01055,60+,1,42
2021-01-26,01055,60+,2,48
2021-01-26,01056,18-59,1,14
2021-01-26,01056,18-59,2,21
2021-01-26,01056,60+,1,71
2021-01-26,01056,60+,2,113
2021-01-26,01057,18-59,1,19
2021-01-26,01057,18-59,2,43
2021-01-26,01057,60+,1,24
2021-01-26,01057,60+,2,126
2021-01-26,01058,18-59,1,75
2021-01-26,01058,18-59,2,13
2021-01-26,01058,60+,1,53
2021-01-26,01058,60+,2,55
2021-01-26,01059,18-59,1,57
2021-01-26,01059,18-59,2,116
2021-01-26,01059,60+,1,28
2021-01-26,01059,60+,2,131
2021-01-26,01060,18-59,1,86
2021-01-26,01060,18-59,2,14
2021-01-26,01060,60+,1,149
2021-01-26,01060,60+,2,51
2021-01-26,01061,18-59,1,18
2021-01-26,01061,18-59,2,23
2021-01-26,01061,60+,1,7
2021-01-26,01061,60+,2,45
2021-01-26,01062,18-59,1,19
2021-01-26,01062,18-59,2,25
2021-01-26,01062,60+,1,49
2021-01-26,01062,60+,2,97
2021-01-26,02000,12-17,1,12
2021-01-26,02000,18-59,1,894
2021-01-26,02000,18-59,2,827
2021-01-26,02000,60+,1,896
2021-01-26,02000,60+,2,413
2021-01-26,03101,18-59,1,155
2021-01-26,03101,18-59,2,28
2021-01-26,03101,60+,1,142
2021-01-26,03101,60+,2,123
2021-01-26,03102,18-59,2,93
2021-01-26,03102,60+,2,185
2021-01-26,03103,18-59,2,26
2021-01-26,03103,60+,2,66
2021-01-26,03151,18-59,1,56
2021-01-26,03151,18-59,2,30
2021-01-26,03151,60+,1,51
2021-01-26,03151,60+,2,102
2021-01-26,03153,18-59,2,35
2021-01-26,03153,60+,2,47
2021-01-26,03154,18-59,1,76
2021-01-26,03154,60+,1,44
2021-01-26,03155,18-59,1,5
2021-01-26,03155,18-59,2,25
2021-01-26,03155,60+,2,80
2021-01-26,03157,18-59,1,23
2021-01-26,03157,18-59,2,45
2021-01-26,03157,60+,1,38
2021-01-26,03157,60+,2,114
2021-01-26,03158,18-59,1,43
2021-01-26,03158,60+,1,165
2021-01-26,03159,18-59,1,118
2021-01-26,03159,18-59,2,207
2021-01-26,03159,60+,1,173
2021-01-26,03159,60+,2,347
2021-01-26,03241,18-59,1,8
2021-01-26,03241,18-59,2,21
2021-01-26,03241,60+,2,108
2021-01-26,03251,18-59,2,26
2021-01-26,03251,60+,2,68
2021-01-26,03252,18-59,2,18
2021-01-26,03252,60+,2,45
2021-01-26,03254,18-59,2,99
2021-01-26,03254,60+,2,126
2021-01-26,03256,18-59,1,6
2021-01-26,03256,18-59,2,160
2021-01-26,03256,60+,2,124
2021-01-26,03257,18-59,2,40
2021-01-26,03257,60+,2,164
2021-01-26,03351,18-59,1,220
2021-01-26,03351,60+,1,147
2021-01-26,03351,60+,2,61
2021-01-26,03352,18-59,2,155
2021-01-26,03352,60+,2,176
2021-01-26,03353,18-59,1,7
2021-01-26,03353,18-59,2,347
2021-01-26,03353,60+,1,5
2021-01-26,03353,60+,2,70
2021-01-26,03355,18-59,2,70
2021-01-26,03355,60+,2,132
2021-01-26,03356,18-59,2,21
2021-01-26,03356,60+,2,120
2021-01-26,03357,18-59,1,38
2021-01-26,03357,18-59,2,187
2021-01-26,03357,60+,1,42
2021-01-26,03357,60+,2,106
2021-01-26,03358,18-59,2,50
2021-01-26,03358,60+,2,121
2021-01-26,03359,18-59,1,80
2021-01-26,03359,18-59,2,53
2021-01-26,03359,60+,1,78
2021-01-26,03359,60+,2,68
2021-01-26,03360,18-59,2,30
2021-01-26,03360,60+,2,27
2021-01-26,03361,18-59,2,44
2021-01-26,03361,60+,1,6
2021-01-26,03361,60+,2,107
2021-01-26,03401,18-59,2,21
2021-01-26,03401,60+,2,105
2021-01-26,03402,18-59,2,112
2021-01-26,03402,60+,2,35
2021-01-26,03403,18-59,2,76
2021-01-26,03403,60+,2,124
2021-01-26,03404,18-59,1,91
2021-01-26,03404,18-59,2,59
2021-01-26,03404,60+,1,13
2021-01-26,03404,60+,2,80
2021-01-26,03405,18-59,2,11
2021-01-26,03405,60+,1,6
2021-01-26,03405,60+,2,132
2021-01-26,03451,18-59,1,17
2021-01-26,03451,18-59,2,65
2021-01-26,03451,60+,1,27
2021-01-26,03451,60+,2,75
2021-01-26,03452,18-59,1,73
2021-01-26,03452,18-59,2,30
2021-01-26,03452,60+,1,47
2021-01-26,03452,60+,2,79
2021-01-26,03453,18-59,1,7
2021-01-26,03453,18-59,2,170
2021-01-26,03453,60+,2,210
2021-01-26,03454,18-59,1,5
2021-01-26,03454,18-59,2,220
2021-01-26,03454,60+,1,7
2021-01-26,03454,60+,2,80
2021-01-26,03455,18-59,2,26
2021-01-26,03455,60+,2,29
2021-01-26,03456,18-59,2,121
2021-01-26,03456,60+,2,23
2021-01-26,03457,18-59,1,75
2021-01-26,03457,18-59,2,82
2021-01-26,03457,60+,1,9
2021-01-26,03457,60+,2,19
2021-01-26,03458,18-59,2,53
2021-01-26,03458,60+,2,66
2021-01-26,03459,12-17,1,5
2021-01-26,03459,18-59,1,68
2021-01-26,03459,18-59,2,190
2021-01-26,03459,60+,1,86
2021-01-26,03459,60+,2,242
2021-01-26,03460,18-59,2,86
2021-01-26,03460,60+,2,127
2021-01-26,03461,18-59,2,29
2021-01-26,03461,60+,2,35
2021-01-26,03462,18-59,2,47
2021-01-26,03462,60+,2,50
2021-01-26,04011,18-59,1,97
2021-01-26,04011,18-59,2,231
2021-01-26,04011,60+,1,377
2021-01-26,04011,60+,2,304
2021-01-26,04012,18-59,1,28
2021-01-26,04012,18-59,2,57
2021-01-26,04012,60+,1,87
2021-01-26,04012,60+,2,43
2021-01-26,05111,18-59,1,16
2021-01-26,05111,18-59,2,92
2021-01-26,05111,60+,1,13
2021-01-26,05111,60+,2,260
2021-01-26,05112,18-59,1,81
2021-01-26,05112,18-59,2,245
2021-01-26,05112,60+,1,18
2021-01-26,05112,60+,2,260
2021-01-26,05113,18-59,1,69
2021-01-26,05113,18-59,2,43
2021-01-26,05113,60+,1,15
2021-01-26,05113,60+,2,96
2021-01-26,05114,18-59,1,20
2021-01-26,05114,18-59,2,35
2021-01-26,05114,60+,1,17
2021-01-26,05114,60+,2,49
2021-01-26,05116,18-59,1,17
2021-01-26,05116,18-59,2,54
2021-01-26,05116,60+,2,93
2021-01-26,05124,18-59,1,6
2021-01-26,05124,18-59,2,211
2021-01-26,05124,60+,1,6
2021-01-26,05124,60+,2,355
2021-01-26,05154,18-59,1,29
2021-01-26,05154,18-59,2,132
2021-01-26,05154,60+,1,36
2021-01-26,05154,60+,2,182
2021-01-26,05315,18-59,1,6
2021-01-26,05315,18-59,2,84
2021-01-26,05315,60+,2,97
2021-01-26,05334,18-59,1,29
2021-01-26,05334,18-59,2,200
2021-01-26,05334,60+,1,10
2021-01-26,05334,60+,2,257
2021-01-26,05370,18-59,1,12
2021-01-26,05370,18-59,2,69
2021-01-26,05370,60+,1,9
2021-01-26,05370,60+,2,83
2021-01-26,05374,18-59,1,16
2021-01-26,05374,18-59,2,66
2021-01-26,05374,60+,1,20
2021-01-26,05374,60+,2,112
2021-01-26,05382,12-17,2,5
2021-01-26,05382,18-59,1,10
2021-01-26,05382,18-59,2,171
2021-01-26,05382,60+,2,299
2021-01-26,05512,18-59,2,18
2021-01-26,05512,60+,2,7
2021-01-26,05554,12-17,2,7
2021-01-26,05554,18-59,2,371
2021-01-26,05554,60+,1,20
2021-01-26,05554,60+,2,254
2021-01-26,05558,18-59,2,60
2021-01-26,05558,60+,1,5
2021-01-26,05558,60+,2,92
2021-01-26,05562,18-59,2,109
2021-01-26,05562,60+,2,101
2021-01-26,05566,18-59,2,91
2021-01-26,05566,60+,2,164
2021-01-26,05570,18-59,2,24
2021-01-26,05570,60+,2,22
2021-01-26,05711,18-59,1,12
2021-01-26,05711,18-59,2,75
2021-01-26,05711,60+,1,13
2021-01-26,05711,60+,2,106
2021-01-26,05754,18-59,2,84
2021-01-26,05754,60+,1,7
2021-01-26,05754,60+,2,89
2021-01-26,05758,18-59,2,51
2021-01-26,05758,60+,2,94
2021-01-26,05762,12-17,2,5
2021-01-26,05762,18-59,1,10
2021-01-26,05762,18-59,2,124
2021-01-26,05762,60+,1,8
2021-01-26,05762,60+,2,151
2021-01-26,05766,12-17,2,6
2021-01-26,05766,18-59,1,33
2021-01-26,05766,18-59,2,199
2021-01-26,05766,60+,1,17
2021-01-26,05766,60+,2,135
2021-01-26,05770,18-59,2,57
2021-01-26,05770,60+,1,7
2021-01-26,05770,60+,2,95
2021-01-26,05774,18-59,2,10
2021-01-26,05774,60+,2,30
2021-01-26,05911,18-59,1,6
2021-01-26,05911,18-59,2,38
2021-01-26,05911,60+,2,40
2021-01-26,05913,12-17,2,5
2021-01-26,05913,18-59,1,14
2021-01-26,05913,18-59,2,289
2021-01-26,05913,60+,1,5
2021-01-26,05913,60+,2,250
2021-01-26,05915,18-59,1,23
2021-01-26,05915,18-59,2,76
2021-01-26,05915,60+,2,12
2021-01-26,05916,60+,2,7
2021-01-26,05954,18-59,1,34
2021-01-26,05954,18-59,2,74
2021-01-26,05954,60+,1,35
2021-01-26,05954,60+,2,71
2021-01-26,05958,18-59,2,52
2021-01-26,05958,60+,2,99
2021-01-26,05966,18-59,1,8
2021-01-26,05966,18-59,2,54
2021-01-26,05966,60+,2,12
2021-01-26,05970,18-59,2,27
2021-01-26,05970,60+,2,55
2021-01-26,05974,60+,2,6
2021-01-26,05978,12-17,2,5
2021-01-26,05978,18-59,2,59
2021-01-26,05978,60+,2,144
2021-01-26,06411,18-59,1,186
2021-01-26,06411,18-59,2,64
2021-01-26,06411,60+,1,639
2021-01-26,06411,60+,2,48
2021-01-26,06412,18-59,1,119
2021-01-26,06412,60+,1,1107
2021-01-26,06414,18-59,1,110
2021-01-26,06414,18-59,2,187
2021-01-26,06414,60+,1,317
2021-01-26,06414,60+,2,33
2021-01-26,06431,12-17,2,5
2021-01-26,06431,18-59,1,30
2021-01-26,06431,18-59,2,55
2021-01-26,06431,60+,1,69
2021-01-26,06431,60+,2,93
2021-01-26,06435,18-59,1,118
2021-01-26,06435,18-59,2,197
2021-01-26,06435,60+,1,124
2021-01-26,06435,60+,2,95
2021-01-26,06436,18-59,2,23
2021-01-26,06436,60+,2,34
2021-01-26,06437,18-59,2,44
2021-01-26,06437,60+,2,54
2021-01-26,06438,18-59,1,19
2021-01-26,06438,18-59,2,79
2021-01-26,06438,60+,1,12
2021-01-26,06438,60+,2,146
2021-01-26,06439,18-59,1,7
2021-01-26,06439,18-59,2,9
2021-01-26,06439,60+,2,104
2021-01-26,06440,18-59,1,6
2021-01-26,06440,18-59,2,111
2021-01-26,06440,60+,1,10
2021-01-26,06440,60+,2,182
2021-01-26,06531,18-59,1,31
2021-01-26,06531,18-59,2,263
2021-01-26,06531,60+,1,472
2021-01-26,06531,60+,2,71
2021-01-26,06532,18-59,1,74
2021-01-26,06532,18-59,2,42
2021-01-26,06532,60+,1,32
2021-01-26,06532,60+,2,82
2021-01-26,06534,18-59,1,76
2021-01-26,06534,18-59,2,38
2021-01-26,06534,60+,1,6
2021-01-26,06534,60+,2,83
2021-01-26,06611,18-59,1,92
2021-01-26,06611,18-59,2,129
2021-01-26,06611,60+,1,449
2021-01-26,06611,60+,2,19
2021-01-26,06631,18-59,1,9
2021-01-26,06631,18-59,2,127
2021-01-26,06631,60+,1,209
2021-01-26,06631,60+,2,109
2021-01-26,06633,18-59,1,27
2021-01-26,06633,18-59,2,71
2021-01-26,06633,60+,1,25
2021-01-26,06633,60+,2,121
2021-01-26,07111,18-59,1,19
2021-01-26,07111,60+,1,144
2021-01-26,07131,18-59,1,16
2021-01-26,07131,60+,1,124
2021-01-26,07132,18-59,1,19
2021-01-26,07132,60+,1,112
2021-01-26,07133,18-59,1,17
2021-01-26,07133,60+,1,145
2021-01-26,07134,18-59,1,10
2021-01-26,07134,60+,1,74
2021-01-26,07135,18-59,1,23
2021-01-26,07135,60+,1,50
2021-01-26,07137,18-59,1,17
2021-01-26,07137,60+,1,124
2021-01-26,07138,18-59,1,6
2021-01-26,07138,60+,1,156
2021-01-26,07140,18-59,1,17
2021-01-26,07140,60+,1,93
2021-01-26,07141,18-59,1,8
2021-01-26,07141,60+,1,130
2021-01-26,07143,18-59,1,45
2021-01-26,07143,60+,1,155
2021-01-26,07211,18-59,1,24
2021-01-26,07211,60+,1,247
2021-01-26,07231,18-59,1,27
2021-01-26,07231,60+,1,124
2021-01-26,07233,18-59,1,48
2021-01-26,07233,60+,1,95
2021-01-26,07311,18-59,1,7
2021-01-26,07311,60+,1,48
2021-01-26,07312,18-59,1,11
2021-01-26,07312,18-59,2,23
2021-01-26,07312,60+,1,154
2021-01-26,07314,18-59,1,13
2021-01-26,07314,60+,1,148
2021-01-26,07315,12-17,1,9
2021-01-26,07315,18-59,1,535
2021-01-26,07315,18-59,2,487
2021-01-26,07315,60+,1,1069
2021-01-26,07315,60+,2,277
2021-01-26,07316,18-59,1,16
2021-01-26,07316,60+,1,87
2021-01-26,07317,18-59,1,20
2021-01-26,07317,18-59,2,35
2021-01-26,07317,60+,1,181
2021-01-26,07317,60+,2,5
2021-01-26,07318,18-59,1,9
2021-01-26,07318,60+,1,53
2021-01-26,07319,18-59,1,10
2021-01-26,07319,60+,1,81
2021-01-26,07320,18-59,1,5
2021-01-26,07320,60+,1,80
2021-01-26,07331,18-59,1,13
2021-01-26,07331,60+,1,114
2021-01-26,07332,18-59,1,11
2021-01-26,07332,60+,1,84
2021-01-26,07333,18-59,1,6
